x,y,tvd,md,well
457033.6243,6782703.157,1560.37676,1581.870192,A10
457033.7252,6782703.14,1560.48964,1582.022492,A10
457033.8261,6782703.123,1560.602596,1582.174892,A10
457033.927,6782703.106,1560.71548,1582.327192,A10
457034.0279,6782703.09,1560.828442,1582.479592,A10
457034.1289,6782703.073,1560.941479,1582.632092,A10
457034.2298,6782703.056,1561.054445,1582.784492,A10
457034.3307,6782703.039,1561.167339,1582.936792,A10
457034.4316,6782703.023,1561.28031,1583.089192,A10
457034.5326,6782703.006,1561.393432,1583.241792,A10
457034.6335,6782702.989,1561.506334,1583.394092,A10
457034.7344,6782702.973,1561.619312,1583.546492,A10
457034.8352,6782702.956,1561.732219,1583.698792,A10
457034.9361,6782702.939,1561.845128,1583.851092,A10
457035.0371,6782702.923,1561.958263,1584.003692,A10
457035.138,6782702.906,1562.071251,1584.156092,A10
457035.2388,6782702.889,1562.184168,1584.308392,A10
457035.3397,6782702.872,1562.297161,1584.460792,A10
457035.4407,6782702.856,1562.410231,1584.613292,A10
457035.5416,6782702.839,1562.52323,1584.765692,A10
457035.6424,6782702.822,1562.636157,1584.917992,A10
457035.7433,6782702.806,1562.749161,1585.070392,A10
457035.8443,6782702.789,1562.862316,1585.222992,A10
457035.9451,6782702.772,1562.975251,1585.375292,A10
457036.046,6782702.756,1563.088262,1585.527692,A10
457036.1468,6782702.739,1563.201202,1585.679992,A10
457036.2476,6782702.723,1563.314144,1585.832292,A10
457036.3486,6782702.706,1563.42731,1585.984891,A10
457036.4495,6782702.689,1563.540333,1586.137292,A10
457036.5503,6782702.673,1563.653281,1586.289591,A10
457036.6512,6782702.656,1563.766309,1586.441992,A10
457036.7521,6782702.639,1563.879412,1586.594492,A10
457036.853,6782702.623,1563.992443,1586.746892,A10
457036.9538,6782702.606,1564.105403,1586.899192,A10
457037.0546,6782702.59,1564.218439,1587.051592,A10
457037.1556,6782702.573,1564.331626,1587.204192,A10
457037.2564,6782702.556,1564.444593,1587.356492,A10
457037.3573,6782702.54,1564.557637,1587.508892,A10
457037.458,6782702.523,1564.670609,1587.661192,A10
457037.5588,6782702.507,1564.783583,1587.813492,A10
457037.6598,6782702.49,1564.896783,1587.966092,A10
457037.7606,6782702.473,1565.009837,1588.118492,A10
457037.8614,6782702.457,1565.12282,1588.270792,A10
457037.9623,6782702.44,1565.235879,1588.423192,A10
457038.0632,6782702.424,1565.349015,1588.575692,A10
457038.164,6782702.407,1565.462079,1588.728092,A10
457038.2648,6782702.391,1565.575072,1588.880392,A10
457038.3656,6782702.374,1565.688141,1589.032792,A10
457038.4666,6782702.357,1565.801362,1589.185392,A10
457038.5673,6782702.341,1565.914362,1589.337692,A10
457038.6681,6782702.324,1566.027437,1589.490091,A10
457038.7689,6782702.308,1566.140443,1589.642392,A10
457038.8697,6782702.291,1566.253451,1589.794692,A10
457038.9706,6782702.275,1566.366683,1589.947291,A10
457039.0714,6782702.258,1566.479769,1590.099691,A10
457039.1722,6782702.242,1566.592785,1590.251992,A10
457039.273,6782702.225,1566.705876,1590.404392,A10
457039.3739,6782702.209,1566.819119,1590.556992,A10
457039.4747,6782702.192,1566.932141,1590.709292,A10
457039.5754,6782702.176,1567.045166,1590.861592,A10
457039.6762,6782702.159,1567.158268,1591.013992,A10
457039.7771,6782702.143,1567.27152,1591.166591,A10
457039.8779,6782702.126,1567.384552,1591.318891,A10
457039.9787,6782702.11,1567.497662,1591.471291,A10
457040.0794,6782702.093,1567.610701,1591.623592,A10
457040.1801,6782702.077,1567.723741,1591.775892,A10
457040.281,6782702.06,1567.837007,1591.928492,A10
457040.3818,6782702.044,1567.950127,1592.080892,A10
457040.4825,6782702.027,1568.063175,1592.233192,A10
457040.5833,6782702.011,1568.176298,1592.385591,A10
457040.6842,6782701.994,1568.289575,1592.538192,A10
457040.785,6782701.978,1568.40263,1592.690492,A10
457040.8857,6782701.961,1568.515688,1592.842792,A10
457040.9864,6782701.945,1568.628821,1592.995191,A10
457041.0873,6782701.928,1568.742108,1593.147792,A10
457041.1881,6782701.912,1568.855173,1593.300092,A10
457041.2888,6782701.895,1568.968315,1593.452492,A10
457041.3895,6782701.879,1569.081385,1593.604792,A10
457041.4902,6782701.863,1569.194457,1593.757092,A10
457041.5911,6782701.846,1569.307755,1593.909692,A10
457041.6919,6782701.83,1569.420907,1594.062092,A10
457041.7926,6782701.813,1569.533986,1594.214391,A10
457041.8933,6782701.797,1569.647143,1594.366791,A10
457041.9942,6782701.78,1569.760453,1594.519392,A10
457042.0949,6782701.764,1569.873541,1594.671692,A10
457042.1956,6782701.748,1569.986632,1594.823992,A10
457042.2963,6782701.731,1570.099799,1594.976392,A10
457042.3972,6782701.715,1570.213118,1595.128992,A10
457042.4979,6782701.698,1570.326216,1595.281292,A10
457042.5986,6782701.682,1570.439391,1595.433692,A10
457042.6993,6782701.666,1570.552494,1595.585992,A10
457042.7999,6782701.649,1570.665599,1595.738292,A10
457042.9008,6782701.633,1570.778929,1595.890891,A10
457043.0015,6782701.617,1570.892115,1596.043292,A10
457043.1022,6782701.6,1571.005227,1596.195591,A10
457043.2029,6782701.584,1571.118418,1596.347992,A10
457043.3038,6782701.567,1571.231759,1596.500592,A10
457043.4044,6782701.551,1571.344879,1596.652892,A10
457043.5051,6782701.535,1571.458002,1596.805192,A10
457043.6058,6782701.518,1571.571202,1596.957592,A10
457043.7067,6782701.502,1571.684552,1597.110191,A10
457043.8073,6782701.486,1571.797683,1597.262492,A10
457043.908,6782701.469,1571.91089,1597.414892,A10
457044.0087,6782701.453,1572.024025,1597.567191,A10
457044.1093,6782701.437,1572.137164,1597.719492,A10
457044.2101,6782701.42,1572.250528,1597.872092,A10
457044.3108,6782701.404,1572.363746,1598.024492,A10
457044.4115,6782701.388,1572.476891,1598.176792,A10
457044.5122,6782701.371,1572.590114,1598.329192,A10
457044.613,6782701.355,1572.703488,1598.481792,A10
457044.7136,6782701.339,1572.816641,1598.634092,A10
457044.8143,6782701.322,1572.929796,1598.786391,A10
457044.9149,6782701.306,1573.04303,1598.938792,A10
457045.0158,6782701.29,1573.156413,1599.091392,A10
457045.1164,6782701.273,1573.269577,1599.243692,A10
457045.2171,6782701.257,1573.382817,1599.396092,A10
457045.3177,6782701.241,1573.495985,1599.548392,A10
457045.4183,6782701.225,1573.609156,1599.700692,A10
457045.5191,6782701.208,1573.722552,1599.853292,A10
457045.6198,6782701.192,1573.835802,1600.005692,A10
457045.7204,6782701.176,1573.94898,1600.157992,A10
457045.821,6782701.159,1574.062235,1600.310392,A10
457045.9218,6782701.143,1574.17564,1600.462992,A10
457046.0224,6782701.127,1574.288826,1600.615292,A10
457046.123,6782701.111,1574.402014,1600.767592,A10
457046.2237,6782701.094,1574.51528,1600.919992,A10
457046.3245,6782701.078,1574.628696,1601.072592,A10
457046.4251,6782701.062,1574.741893,1601.224892,A10
457046.5257,6782701.046,1574.855166,1601.377292,A10
457046.6263,6782701.029,1574.968367,1601.529592,A10
457046.727,6782701.013,1575.081645,1601.681992,A10
457046.8277,6782700.997,1575.195,1601.834492,A10
457046.9283,6782700.981,1575.308282,1601.986892,A10
457047.0289,6782700.965,1575.421493,1602.139192,A10
457047.1296,6782700.948,1575.534781,1602.291592,A10
457047.2303,6782700.932,1575.64822,1602.444192,A10
457047.3309,6782700.916,1575.761439,1602.596492,A10
457047.4315,6782700.9,1575.874659,1602.748792,A10
457047.5321,6782700.884,1575.987957,1602.901192,A10
457047.6329,6782700.867,1576.101405,1603.053791,A10
457047.7334,6782700.851,1576.214633,1603.206091,A10
457047.834,6782700.835,1576.327939,1603.358491,A10
457047.9346,6782700.819,1576.441173,1603.510792,A10
457048.0352,6782700.803,1576.554483,1603.663192,A10
457048.1359,6782700.786,1576.66787,1603.815692,A10
457048.2365,6782700.77,1576.781186,1603.968092,A10
457048.3371,6782700.754,1576.89443,1604.120392,A10
457048.4377,6782700.738,1577.007751,1604.272792,A10
457048.5384,6782700.722,1577.121222,1604.425391,A10
457048.639,6782700.706,1577.234474,1604.577692,A10
457048.7395,6782700.689,1577.347727,1604.729992,A10
457048.8401,6782700.673,1577.461058,1604.882392,A10
457048.9408,6782700.657,1577.574539,1605.034991,A10
457049.0414,6782700.641,1577.687801,1605.187292,A10
457049.142,6782700.625,1577.801139,1605.339692,A10
457049.2425,6782700.609,1577.914405,1605.491992,A10
457049.3431,6782700.593,1578.027748,1605.644391,A10
457049.4438,6782700.576,1578.141168,1605.796892,A10
457049.5443,6782700.56,1578.254516,1605.949292,A10
457049.6449,6782700.544,1578.367792,1606.101592,A10
457049.7454,6782700.528,1578.481145,1606.253992,A10
457049.8462,6782700.512,1578.594649,1606.406592,A10
457049.9467,6782700.496,1578.707932,1606.558892,A10
457050.0472,6782700.48,1578.821218,1606.711192,A10
457050.1478,6782700.464,1578.934581,1606.863591,A10
457050.2485,6782700.448,1579.048096,1607.016192,A10
457050.349,6782700.431,1579.16139,1607.168492,A10
457050.4495,6782700.415,1579.27476,1607.320892,A10
457050.55,6782700.399,1579.38806,1607.473192,A10
457050.6506,6782700.383,1579.501436,1607.625592,A10
457050.7512,6782700.367,1579.614888,1607.778091,A10
457050.8518,6782700.351,1579.728268,1607.930491,A10
457050.9523,6782700.335,1579.841578,1608.082792,A10
457051.0528,6782700.319,1579.954964,1608.235192,A10
457051.1535,6782700.303,1580.068501,1608.387792,A10
457051.254,6782700.287,1580.181816,1608.540091,A10
457051.3545,6782700.271,1580.295136,1608.692392,A10
457051.455,6782700.255,1580.408532,1608.844792,A10
457051.5557,6782700.239,1580.522079,1608.997392,A10
457051.6562,6782700.223,1580.635405,1609.149692,A10
457051.7567,6782700.207,1580.748808,1609.302092,A10
457051.8572,6782700.191,1580.862138,1609.454391,A10
457051.9577,6782700.174,1580.975547,1609.606792,A10
457052.0583,6782700.158,1581.089032,1609.759292,A10
457052.1589,6782700.142,1581.202445,1609.911692,A10
457052.2593,6782700.126,1581.315786,1610.063992,A10
457052.3599,6782700.11,1581.429204,1610.216392,A10
457052.4605,6782700.094,1581.542774,1610.368992,A10
457052.561,6782700.078,1581.656122,1610.521291,A10
457052.6614,6782700.062,1581.769475,1610.673592,A10
457052.7619,6782700.046,1581.882903,1610.825992,A10
457052.8626,6782700.03,1581.996482,1610.978591,A10
457052.963,6782700.014,1582.109842,1611.130892,A10
457053.0635,6782699.998,1582.223277,1611.283291,A10
457053.164,6782699.982,1582.336641,1611.435591,A10
457053.2645,6782699.966,1582.450083,1611.587992,A10
457053.3651,6782699.95,1582.563601,1611.740492,A10
457053.4656,6782699.934,1582.677047,1611.892892,A10
457053.566,6782699.919,1582.790421,1612.045192,A10
457053.6665,6782699.903,1582.903871,1612.197592,A10
457053.7671,6782699.887,1583.017474,1612.350192,A10
457053.8676,6782699.871,1583.130855,1612.502492,A10
457053.968,6782699.855,1583.244313,1612.654892,A10
457054.0685,6782699.839,1583.357699,1612.807192,A10
457054.1691,6782699.823,1583.47131,1612.959791,A10
457054.2695,6782699.807,1583.584701,1613.112091,A10
457054.37,6782699.791,1583.69817,1613.264491,A10
457054.4704,6782699.775,1583.811567,1613.416792,A10
457054.5709,6782699.759,1583.925041,1613.569192,A10
457054.6714,6782699.743,1584.03859,1613.721691,A10
457054.7719,6782699.727,1584.15207,1613.874092,A10
457054.8723,6782699.711,1584.265476,1614.026392,A10
457054.9728,6782699.695,1584.37896,1614.178792,A10
457055.0734,6782699.679,1584.492594,1614.331391,A10
457055.1738,6782699.664,1584.606009,1614.483692,A10
457055.2742,6782699.648,1584.719501,1614.636092,A10
457055.3746,6782699.632,1584.83292,1614.788392,A10
457055.475,6782699.616,1584.946341,1614.940692,A10
457055.5756,6782699.6,1585.059987,1615.093291,A10
457055.6761,6782699.584,1585.173489,1615.245692,A10
457055.7764,6782699.568,1585.286917,1615.397991,A10
457055.8769,6782699.552,1585.400424,1615.550392,A10
457055.9774,6782699.536,1585.514007,1615.702892,A10
457056.0778,6782699.521,1585.627517,1615.855292,A10
457056.1782,6782699.505,1585.740956,1616.007592,A10
457056.2787,6782699.489,1585.854472,1616.159992,A10
457056.3792,6782699.473,1585.968138,1616.312591,A10
457056.4796,6782699.457,1586.081585,1616.464892,A10
457056.58,6782699.441,1586.195109,1616.617292,A10
457056.6804,6782699.425,1586.308561,1616.769592,A10
457056.7808,6782699.41,1586.422015,1616.921892,A10
457056.8813,6782699.394,1586.535694,1617.074491,A10
457056.9817,6782699.378,1586.649229,1617.226892,A10
457057.0821,6782699.362,1586.762691,1617.379192,A10
457057.1825,6782699.346,1586.876229,1617.531592,A10
457057.283,6782699.33,1586.989845,1617.684092,A10
457057.3834,6782699.315,1587.103389,1617.836492,A10
457057.4838,6782699.299,1587.216859,1617.988791,A10
457057.5842,6782699.283,1587.330409,1618.141192,A10
457057.6847,6782699.267,1587.444109,1618.293792,A10
457057.7851,6782699.251,1587.557588,1618.446092,A10
457057.8855,6782699.236,1587.671144,1618.598492,A10
457057.9858,6782699.22,1587.784628,1618.750792,A10
457058.0861,6782699.204,1587.898114,1618.903092,A10
457058.1867,6782699.188,1588.011826,1619.055692,A10
457058.2871,6782699.172,1588.125392,1619.208092,A10
457058.3874,6782699.157,1588.238886,1619.360392,A10
457058.4878,6782699.141,1588.352457,1619.512792,A10
457058.5882,6782699.125,1588.466104,1619.665292,A10
457058.6886,6782699.109,1588.57968,1619.817692,A10
457058.789,6782699.094,1588.693185,1619.969992,A10
457058.8893,6782699.078,1588.806766,1620.122392,A10
457058.9898,6782699.062,1588.920499,1620.274992,A10
457059.0902,6782699.046,1589.034011,1620.427292,A10
457059.1905,6782699.031,1589.1476,1620.579692,A10
457059.2908,6782699.015,1589.261117,1620.731992,A10
457059.3911,6782698.999,1589.374636,1620.884292,A10
457059.4916,6782698.983,1589.488381,1621.036892,A10
457059.592,6782698.968,1589.60198,1621.189292,A10
457059.6923,6782698.952,1589.715505,1621.341591,A10
457059.7927,6782698.936,1589.82911,1621.493992,A10
457059.8931,6782698.92,1589.942789,1621.646491,A10
457059.9935,6782698.905,1590.056399,1621.798892,A10
457060.0938,6782698.889,1590.169934,1621.951192,A10
457060.1941,6782698.873,1590.283545,1622.103592,A10
457060.2946,6782698.858,1590.397306,1622.256192,A10
457060.3949,6782698.842,1590.510843,1622.408492,A10
457060.4952,6782698.826,1590.624455,1622.560891,A10
457060.5955,6782698.81,1590.737994,1622.713192,A10
457060.6958,6782698.795,1590.851533,1622.865492,A10
457060.7963,6782698.779,1590.965296,1623.018091,A10
457060.8966,6782698.763,1591.078911,1623.170492,A10
457060.9969,6782698.747,1591.192452,1623.322792,A10
457061.0973,6782698.732,1591.306067,1623.475191,A10
457061.1978,6782698.716,1591.419833,1623.627792,A10
457061.298,6782698.7,1591.533374,1623.780091,A10
457061.3983,6782698.685,1591.646917,1623.932392,A10
457061.4987,6782698.669,1591.760534,1624.084791,A10
457061.5991,6782698.653,1591.874302,1624.237392,A10
457061.6994,6782698.637,1591.987846,1624.389692,A10
457061.7998,6782698.622,1592.101465,1624.542092,A10
457061.9,6782698.606,1592.21501,1624.694392,A10
457062.0003,6782698.59,1592.328555,1624.846692,A10
457062.1008,6782698.574,1592.442324,1624.999291,A10
457062.2011,6782698.559,1592.555945,1625.151691,A10
457062.3014,6782698.543,1592.669492,1625.303992,A10
457062.4017,6782698.527,1592.783114,1625.456392,A10
457062.5022,6782698.511,1592.896886,1625.608992,A10
457062.6025,6782698.496,1593.010434,1625.761291,A10
457062.7027,6782698.48,1593.123983,1625.913592,A10
457062.8031,6782698.464,1593.237607,1626.065992,A10
457062.9035,6782698.448,1593.351381,1626.218592,A10
457063.0038,6782698.433,1593.464931,1626.370892,A10
457063.1042,6782698.417,1593.578556,1626.523292,A10
457063.2044,6782698.401,1593.692108,1626.675592,A10
457063.3047,6782698.385,1593.805659,1626.827891,A10
457063.4051,6782698.37,1593.919436,1626.980492,A10
457063.5055,6782698.354,1594.033063,1627.132892,A10
457063.6057,6782698.338,1594.146616,1627.285191,A10
457063.7061,6782698.322,1594.260244,1627.437591,A10
457063.8065,6782698.307,1594.374022,1627.590191,A10
457063.9068,6782698.291,1594.487577,1627.742492,A10
457064.007,6782698.275,1594.601132,1627.894791,A10
457064.1074,6782698.259,1594.714763,1628.047192,A10
457064.2078,6782698.243,1594.828543,1628.199792,A10
457064.3081,6782698.228,1594.942099,1628.352091,A10
457064.4084,6782698.212,1595.055731,1628.504492,A10
457064.5087,6782698.196,1595.169289,1628.656792,A10
457064.6089,6782698.18,1595.282847,1628.809092,A10
457064.7094,6782698.165,1595.396629,1628.961692,A10
457064.8097,6782698.149,1595.510263,1629.114092,A10
457064.91,6782698.133,1595.623822,1629.266391,A10
457065.0103,6782698.117,1595.737457,1629.418792,A10
457065.1107,6782698.101,1595.851242,1629.571392,A10
457065.211,6782698.086,1595.964803,1629.723692,A10
457065.3112,6782698.07,1596.078365,1629.875992,A10
457065.4115,6782698.054,1596.192002,1630.028392,A10
457065.512,6782698.038,1596.305788,1630.180992,A10
457065.6122,6782698.022,1596.419351,1630.333292,A10
457065.7125,6782698.007,1596.532989,1630.485692,A10
457065.8128,6782697.991,1596.646553,1630.637992,A10
457065.913,6782697.975,1596.760118,1630.790292,A10
457066.0135,6782697.959,1596.873906,1630.942891,A10
457066.1138,6782697.944,1596.987546,1631.095291,A10
457066.214,6782697.928,1597.101113,1631.247592,A10
457066.3143,6782697.912,1597.214754,1631.399992,A10
457066.4148,6782697.896,1597.328545,1631.552592,A10
457066.515,6782697.88,1597.442112,1631.704892,A10
457066.6153,6782697.865,1597.55568,1631.857192,A10
457066.7156,6782697.849,1597.669323,1632.009592,A10
457066.816,6782697.833,1597.783115,1632.162191,A10
457066.9162,6782697.817,1597.896685,1632.314492,A10
457067.0165,6782697.801,1598.010329,1632.466891,A10
457067.1168,6782697.785,1598.1239,1632.619192,A10
457067.217,6782697.77,1598.237471,1632.771492,A10
457067.3174,6782697.754,1598.351266,1632.924092,A10
457067.4177,6782697.738,1598.464913,1633.076492,A10
