depth,poro,perm,well
1693.6063,0.203284,94.510239,B4
1694.1063,0.198315,54.659634,B4
1694.6063,0.196571,54.326904,B4
1695.1063,0.202848,65.864677,B4
1695.6063,0.212359,78.12233,B4
1696.1063,0.209246,76.263229,B4
1696.6063,0.20104,54.30352,B4
1697.1063,0.203036,48.20174,B4
1697.6063,0.209145,72.460526,B4
1698.1063,0.209609,108.35521,B4
1698.6063,0.207797,148.33383,B4
1699.1063,0.212216,168.98412,B4
1699.6063,0.219148,160.86353,B4
1700.1063,0.218463,133.15871,B4
1700.6063,0.214707,89.574715,B4
1701.1063,0.216209,90.692513,B4
1701.6063,0.21983,160.94534,B4
1702.1063,0.217369,191.20177,B4
1702.6063,0.212454,137.44736,B4
1703.1063,0.212382,95.455849,B4
1703.6063,0.214262,103.85427,B4
1704.1063,0.210204,110.90845,B4
1704.6063,0.203751,95.753204,B4
1705.1063,0.200375,91.858551,B4
1705.6063,0.19824,112.72346,B4
1706.1063,0.200188,126.31836,B4
1706.6063,0.203781,119.7252,B4
1707.1063,0.205271,114.1294,B4
1707.6063,0.205913,118.07536,B4
1708.1063,0.203877,133.92509,B4
1708.6063,0.200761,162.63118,B4
1709.1063,0.203857,160.12637,B4
1709.6063,0.20946,108.63766,B4
1710.1063,0.210563,64.317192,B4
1710.6063,0.209852,49.812035,B4
1711.1063,0.209604,47.684448,B4
1711.6063,0.209543,50.901524,B4
1712.1063,0.212754,96.096466,B4
1712.6063,0.217285,198.04404,B4
1713.1063,0.217838,302.59689,B4
1713.6063,0.216787,387.91656,B4
1714.1063,0.21832,392.49283,B4
1714.6063,0.220894,291.51758,B4
1715.1063,0.217429,201.75632,B4
1715.6063,0.211527,170.30235,B4
1716.1063,0.208291,152.69936,B4
1716.6063,0.206131,131.01735,B4
1717.1063,0.20829,116.30836,B4
1717.6063,0.212191,113.02983,B4
1718.1063,0.214333,165.08421,B4
1718.6063,0.215765,290.17804,B4
1719.1063,0.213666,328.48508,B4
1719.6063,0.210143,215.54488,B4
1720.1063,0.213337,117.24548,B4
1720.6063,0.219241,100.49213,B4
1721.1063,0.211912,95.627724,B4
1721.6063,0.199245,74.558449,B4
1722.1063,0.196616,69.661804,B4
1722.6063,0.198034,93.99614,B4
1723.1063,0.20252,247.65363,B4
1723.6063,0.208242,571.00299,B4
1724.1063,0.211936,676.11902,B4
1724.6063,0.214812,406.54523,B4
1725.1063,0.208937,153.02229,B4
1725.6063,0.199534,73.142143,B4
1726.1063,0.206489,79.620041,B4
1726.6063,0.220041,137.25269,B4
1727.1063,0.22185,166.86368,B4
1727.6063,0.218922,136.51991,B4
1728.1063,0.214469,106.79128,B4
1728.6063,0.209401,102.10658,B4
1729.1063,0.207292,90.066551,B4
1729.6063,0.206378,57.604099,B4
1730.1063,0.203115,37.606136,B4
1730.6063,0.198906,43.336475,B4
1731.1063,0.2077,68.161011,B4
1731.6063,0.221739,109.40408,B4
1732.1063,0.220666,125.07086,B4
1732.6063,0.213497,98.224159,B4
1733.1063,0.20957,68.726128,B4
1733.6063,0.206949,52.653778,B4
1734.1063,0.205279,50.633148,B4
1734.6063,0.203993,62.916725,B4
1735.1063,0.211985,134.34834,B4
1735.6063,0.223719,283.01425,B4
1736.1063,0.222261,329.78568,B4
1736.6063,0.215484,202.41727,B4
1737.1063,0.216945,111.79296,B4
1737.6063,0.221728,142.96555,B4
1738.1063,0.222038,182.00397,B4
1738.6063,0.220544,182.95799,B4
1739.1063,0.217758,179.52151,B4
1739.6063,0.214451,185.28375,B4
1740.1063,0.212373,176.87585,B4
1740.6063,0.210791,144.87274,B4
1741.1063,0.208621,106.51176,B4
1741.6063,0.206215,68.745026,B4
1742.1063,0.20693,50.154202,B4
1742.6063,0.208902,58.233555,B4
1743.1063,0.205334,67.122696,B4
1743.6063,0.199531,66.391724,B4
1744.1063,0.196679,76.412537,B4
1744.6063,0.195018,105.40143,B4
1745.1063,0.191813,123.20486,B4
1745.6063,0.187985,117.66143,B4
1746.1063,0.194705,122.27423,B4
1746.6063,0.205678,150.55557,B4
1747.1063,0.209347,247.82727,B4
1747.6063,0.210069,432.36829,B4
1748.1063,0.209094,490.41925,B4
1748.6063,0.207434,335.76758,B4
1749.1063,0.20289,174.17397,B4
1749.6063,0.197182,88.624924,B4
1750.1063,0.197075,51.83234,B4
1750.6063,0.199227,52.790504,B4
1751.1063,0.201185,56.747368,B4
1751.6063,0.203066,49.686871,B4
1752.1063,0.203771,54.045261,B4
1752.6063,0.204002,78.871437,B4
1753.1063,0.202221,99.359795,B4
1753.6063,0.19963,105.50586,B4
1754.1063,0.207344,164.5191,B4
1754.6063,0.219214,303.5062,B4
1755.1063,0.222255,353.7244,B4
1755.6063,0.221734,247.11716,B4
1756.1063,0.218906,163.30205,B4
1756.6063,0.215147,174.72166,B4
1757.1063,0.228251,192.10838,B4
1757.6063,0.248155,179.45914,B4
1758.1063,0.2373,147.61938,B4
1758.6063,0.214039,100.96325,B4
1759.1063,0.208446,83.216812,B4
1759.6063,0.209979,112.01547,B4
1760.1063,0.209595,119.68064,B4
1760.6063,0.208439,78.916473,B4
1761.1063,0.204228,46.858421,B4
1761.6063,0.198784,46.550098,B4
1762.1063,0.202354,121.58076,B4
1762.6063,0.209561,289.53064,B4
1763.1063,0.212098,356.44708,B4
1763.6063,0.212753,244.10582,B4
1764.1063,0.207204,121.9366,B4
1764.6063,0.199152,58.273071,B4
1765.1063,0.197002,87.636566,B4
1765.6063,0.197231,223.95009,B4
1766.1063,0.200244,277.82083,B4
1766.6063,0.204379,172.86365,B4
1767.1063,0.203505,74.446045,B4
1767.6063,0.200609,49.263325,B4
1768.1063,0.204888,57.49929,B4
1768.6063,0.212061,83.095451,B4
1769.1063,0.211169,107.07836,B4
1769.6063,0.207023,121.7957,B4
1770.1063,0.204032,116.68697,B4
1770.6063,0.201505,87.492943,B4
1771.1063,0.199892,62.040398,B4
1771.6063,0.198647,51.552315,B4
1772.1063,0.200829,46.949455,B4
1772.6063,0.204394,44.570011,B4
1773.1063,0.211806,65.688789,B4
1773.6063,0.220771,118.88625,B4
1774.1063,0.216863,136.89066,B4
1774.6063,0.207762,92.570274,B4
1775.1063,0.205087,53.806171,B4
1775.6063,0.205004,47.975849,B4
1776.1063,0.211553,66.556427,B4
1776.6063,0.220776,106.11049,B4
1777.1063,0.216813,123.27395,B4
1777.6063,0.207531,100.55741,B4
1778.1063,0.209006,113.78547,B4
1778.6063,0.214821,193.53935,B4
1779.1063,0.212484,218.8138,B4
1779.6063,0.20686,140.8055,B4
1780.1063,0.209471,85.228561,B4
1780.6063,0.215405,102.78551,B4
1781.1063,0.217491,130.45795,B4
1781.6063,0.218026,142.82957,B4
1782.1063,0.217741,139.13536,B4
1782.6063,0.217125,119.06679,B4
1783.1063,0.21445,105.66574,B4
1783.6063,0.210944,108.22536,B4
1784.1063,0.21235,123.17437,B4
1784.6063,0.215737,149.0724,B4
1785.1063,0.215509,165.0486,B4
1785.6063,0.213823,162.68541,B4
1786.1063,0.217579,173.01292,B4
1786.6063,0.223529,208.54604,B4
1787.1063,0.22372,222.28577,B4
1787.6063,0.221589,195.27663,B4
1788.1063,0.214812,161.35439,B4
1788.6063,0.206161,134.16557,B4
1789.1063,0.203488,115.95097,B4
1789.6063,0.203226,107.61432,B4
1790.1063,0.202763,100.20804,B4
1790.6063,0.202218,90.123436,B4
1791.1063,0.20274,77.505722,B4
1791.6063,0.203692,62.41346,B4
1792.1063,0.208451,56.038666,B4
1792.6063,0.214746,62.895267,B4
1793.1063,0.214344,74.802994,B4
1793.6063,0.211241,88.462608,B4
1794.1063,0.209135,99.076752,B4
1794.6063,0.207431,104.71053,B4
1795.1063,0.204113,98.465836,B4
1795.6063,0.200144,77.560532,B4
1796.1063,0.199491,63.478268,B4
1796.6063,0.200176,64.883728,B4
1797.1063,0.203165,66.552727,B4
1797.6063,0.207084,62.345112,B4
1798.1063,0.209398,65.583939,B4
1798.6063,0.211065,81.642609,B4
1799.1063,0.212608,101.52677,B4
1799.6063,0.2141,121.60885,B4
1800.1063,0.213076,125.72412,B4
1800.6063,0.211038,107.35311,B4
1801.1063,0.210055,125.95484,B4
1801.6063,0.209498,205.51006,B4
1802.1063,0.211601,245.29305,B4
1802.6063,0.214776,204.67952,B4
1803.1063,0.213632,160.06203,B4
1803.6063,0.210746,142.25085,B4
1804.1063,0.207284,120.05764,B4
1804.6063,0.203591,80.90361,B4
1805.1063,0.205634,78.933815,B4
1805.6063,0.20999,135.98578,B4
1806.1063,0.207582,158.31657,B4
1806.6063,0.202445,108.11814,B4
1807.1063,0.208443,70.720551,B4
1807.6063,0.218932,80.538727,B4
1808.1063,0.217548,90.002769,B4
1808.6063,0.211376,79.926994,B4
1809.1063,0.210657,74.865288,B4
1809.6063,0.212137,84.720596,B4
1810.1063,0.215726,96.605545,B4
1810.6063,0.220166,105.32245,B4
1811.1063,0.217453,115.70862,B4
1811.6063,0.211854,129.71503,B4
1812.1063,0.211529,156.96101,B4
1812.6063,0.213331,201.3262,B4
1813.1063,0.213246,211.05672,B4
1813.6063,0.212401,165.27937,B4
1814.1063,0.211098,120.05634,B4
1814.6063,0.209611,97.99839,B4
1815.1063,0.207388,82.158752,B4
1815.6063,0.204868,65.702515,B4
1816.1063,0.206092,93.133942,B4
1816.6063,0.208825,182.4023,B4
1817.1063,0.21303,225.20784,B4
1817.6063,0.21783,177.87158,B4
1818.1063,0.218218,125.62684,B4
1818.6063,0.216827,102.84956,B4
1819.1063,0.209067,86.330826,B4
1819.6063,0.198739,66.710129,B4
1820.1063,0.196177,51.299519,B4
1820.6063,0.196747,43.048054,B4
1821.1063,0.202154,57.452385,B4
1821.6063,0.209511,100.76256,B4
1822.1063,0.212672,128.08031,B4
1822.6063,0.214142,121.29745,B4
1823.1063,0.209119,102.20481,B4
1823.6063,0.201477,79.590981,B4
1824.1063,0.199379,70.305283,B4
1824.6063,0.199516,81.143303,B4
1825.1063,0.194607,83.1353,B4
1825.6063,0.187664,64.597343,B4
1826.1063,0.190474,66.04982,B4
1826.6063,0.197219,103.83526,B4
1827.1063,0.20827,137.02884,B4
1827.6063,0.221059,149.12495,B4
1828.1063,0.217281,133.43375,B4
1828.6063,0.206821,87.25705,B4
1829.1063,0.203414,58.509754,B4
1829.6063,0.202852,66.516663,B4
1830.1063,0.210036,110.64044,B4
1830.6063,0.220344,190.62405,B4
1831.1063,0.222087,242.53368,B4
1831.6063,0.220376,240.5838,B4
1832.1063,0.217993,221.34508,B4
1832.6063,0.215339,199.56702,B4
1833.1063,0.214396,181.43552,B4
1833.6063,0.214143,169.4454,B4
1834.1063,0.209412,144.90216,B4
1834.6063,0.202875,100.26595,B4
1835.1063,0.203598,94.538795,B4
1835.6063,0.20725,151.51715,B4
1836.1063,0.214499,315.13132,B4
1836.6063,0.2232,603.09912,B4
1837.1063,0.218789,674.06226,B4
1837.6063,0.209089,390.34555,B4
1838.1063,0.207481,151.78188,B4
1838.6063,0.209138,119.63006,B4
1839.1063,0.210076,125.33059,B4
1839.6063,0.210725,100.90076,B4
1840.1063,0.210851,77.643181,B4
1840.6063,0.210765,68.182716,B4
1841.1063,0.2124,89.353539,B4
1841.6063,0.214729,147.94511,B4
1842.1063,0.213401,193.33299,B4
1842.6063,0.210596,205.09955,B4
1843.1063,0.209701,189.79161,B4
1843.6063,0.209577,150.04961,B4
1844.1063,0.205855,117.23194,B4
1844.6063,0.200682,103.98592,B4
1845.1063,0.207222,165.44688,B4
1845.6063,0.218487,323.85175,B4
1846.1063,0.218917,375.98587,B4
1846.6063,0.214978,239.88957,B4
1847.1063,0.2084,109.99652,B4
1847.6063,0.200757,64.724892,B4
1848.1063,0.207837,88.06366,B4
1848.6063,0.220855,173.55534,B4
1849.1063,0.221252,215.08395,B4
1849.6063,0.21656,169.85126,B4
1850.1063,0.212611,119.07925,B4
1850.6063,0.208963,95.52607,B4
1851.1063,0.211162,82.743919,B4
1851.6063,0.215718,74.099136,B4
1852.1063,0.220579,98.495026,B4
1852.6063,0.225563,167.58876,B4
1853.1063,0.220864,203.5231,B4
1853.6063,0.212258,174.897,B4
1854.1063,0.208375,193.93918,B4
1854.6063,0.206396,305.91321,B4
1855.1063,0.207844,329.29156,B4
1855.6063,0.210674,190.86125,B4
1856.1063,0.212203,74.378479,B4
1856.6063,0.213207,53.954998,B4
1857.1063,0.215001,86.433121,B4
1857.6063,0.217112,154.40666,B4
1858.1063,0.217127,185.85651,B4
1858.6063,0.216296,151.73624,B4
1859.1063,0.216944,137.20529,B4
1859.6063,0.218188,176.60983,B4
1860.1063,0.217489,213.94534,B4
1860.6063,0.216005,226.6243,B4
1861.1063,0.219158,224.47716,B4
1861.6063,0.224181,211.46867,B4
1862.1063,0.21856,187.43832,B4
1862.6063,0.208645,152.32135,B4
1863.1063,0.21167,147.26762,B4
1863.6063,0.219915,188.87358,B4
1864.1063,0.221692,228.35957,B4
1864.6063,0.220861,246.05202,B4
1865.1063,0.219999,248.02766,B4
1865.6063,0.219124,236.73735,B4
1866.1063,0.213344,226.77164,B4
1866.6063,0.205586,224.01514,B4
1867.1063,0.201713,191.90637,B4
1867.6063,0.199407,115.69954,B4
1868.1063,0.206736,92.370178,B4
1868.6063,0.217951,161.03003,B4
1869.1063,0.220291,203.74683,B4
1869.6063,0.219051,172.95659,B4
1870.1063,0.213858,127.57532,B4
1870.6063,0.207069,91.364746,B4
1871.1063,0.20677,80.170174,B4
1871.6063,0.209088,100.38224,B4
1872.1063,0.207991,121.08935,B4
1872.6063,0.205517,129.82436,B4
1873.1063,0.210068,278.73346,B4
1873.6063,0.217452,629.17963,B4
1874.1063,0.215538,746.00183,B4
1874.6063,0.209875,453.69293,B4
1875.1063,0.209725,177.80409,B4
1875.6063,0.211798,89.96698,B4
1876.1063,0.210981,75.71814,B4
1876.6063,0.208998,88.8927,B4
1877.1063,0.207052,92.321861,B4
1877.6063,0.205122,71.01487,B4
1878.1063,0.207146,71.695305,B4
1878.6063,0.210766,113.20755,B4
1879.1063,0.209029,141.25227,B4
1879.6063,0.205133,133.92975,B4
1880.1063,0.200508,110.65101,B4
1880.6063,0.19559,79.244827,B4
1881.1063,0.201669,69.836472,B4
1881.6063,0.212182,94.575912,B4
1882.1063,0.213697,114.07349,B4
1882.6063,0.211583,112.44275,B4
1883.1063,0.213781,105.49485,B4
1883.6063,0.217718,99.606728,B4
1884.1063,0.214114,87.836578,B4
1884.6063,0.207469,67.384689,B4
1885.1063,0.20745,52.870564,B4
1885.6063,0.210103,50.190502,B4
1886.1063,0.216235,63.966915,B4
1886.6063,0.22377,96.064102,B4
1887.1063,0.220775,141.23564,B4
1887.6063,0.213533,197.36555,B4
1888.1063,0.209993,211.04729,B4
1888.6063,0.207945,160.7411,B4
1889.1063,0.207398,106.50122,B4
1889.6063,0.207457,72.548416,B4
1890.1063,0.213682,70.50489,B4
1890.6063,0.222393,105.05804,B4
1891.1063,0.220391,134.36543,B4
1891.6063,0.214067,141.55138,B4
1892.1063,0.208375,131.97382,B4
1892.6063,0.202938,107.7937,B4
1893.1063,0.201012,92.027283,B4
1893.6063,0.200503,93.957352,B4
1894.1063,0.203041,95.39061,B4
1894.6063,0.206808,88.989388,B4
1895.1063,0.206532,79.339912,B4
1895.6063,0.204627,68.291862,B4
1896.1063,0.198301,54.574348,B4
1896.6063,0.190192,37.674805,B4
1897.1063,0.194396,38.176086,B4
1897.6063,0.203566,64.379585,B4
1898.1063,0.212861,140.36081,B4
1898.6063,0.222206,275.82977,B4
1899.1063,0.215923,320.16406,B4
1899.6063,0.203337,212.61526,B4
1900.1063,0.202286,115.08921,B4
1900.6063,0.205888,92.885132,B4
1901.1063,0.210728,93.817368,B4
1901.6063,0.216068,96.838608,B4
1902.1063,0.218275,107.7334,B4
1902.6063,0.219218,128.83475,B4
1903.1063,0.212498,136.61473,B4
1903.6063,0.202687,121.58414,B4
1904.1063,0.199242,100.71434,B4
1904.6063,0.198365,80.850136,B4
1905.1063,0.206235,126.41898,B4
1905.6063,0.217632,263.40552,B4
1906.1063,0.215773,309.99518,B4
1906.6063,0.208566,192.85928,B4
1907.1063,0.207036,81.720718,B4
1907.6063,0.207794,45.031387,B4
1908.1063,0.206927,37.571869,B4
1908.6063,0.205405,41.104446,B4
1909.1063,0.208869,58.62928,B4
1909.6063,0.214343,91.356384,B4
1910.1063,0.21249,118.77218,B4
1910.6063,0.207683,132.60323,B4
1911.1063,0.207515,156.92513,B4
1911.6063,0.209219,201.44791,B4
1912.1063,0.206287,201.00459,B4
1912.6063,0.201485,129.31226,B4
1913.1063,0.202108,73.009933,B4
1913.6063,0.204919,67.040527,B4
1914.1063,0.209307,104.60644,B4
1914.6063,0.214331,182.96609,B4
1915.1063,0.210613,232.46783,B4
1915.6063,0.20337,225.02,B4
1916.1063,0.202036,183.85468,B4
1916.6063,0.203085,118.34166,B4
1917.1063,0.205329,78.592201,B4
1917.6063,0.208054,84.816956,B4
1918.1063,0.207973,116.77467,B4
1918.6063,0.20676,166.30173,B4
1919.1063,0.209845,181.90195,B4
1919.6063,0.214665,142.80612,B4
1920.1063,0.220192,118.82065,B4
1920.6063,0.226005,138.09958,B4
1921.1063,0.221274,150.80676,B4
1921.6063,0.21229,136.84248,B4
1922.1063,0.208361,111.45667,B4
1922.6063,0.20647,80.799828,B4
1923.1063,0.209794,66.884895,B4
1923.6063,0.21522,78.590019,B4
1924.1063,0.215668,107.90219,B4
1924.6063,0.214107,151.58965,B4
1925.1063,0.218007,166.48444,B4
1925.6063,0.22411,135.17622,B4
1926.1063,0.224034,132.60229,B4
1926.6063,0.221465,188.98605,B4
1927.1063,0.215569,204.23363,B4
1927.6063,0.20833,137.9756,B4
1928.1063,0.204811,78.672394,B4
1928.6063,0.202792,62.001499,B4
1929.1063,0.219128,112.55374,B4
1929.6063,0.242867,240.24698,B4
1930.1063,0.234442,315.13531,B4
1930.6063,0.213046,284.80948,B4
1931.1063,0.210411,228.26003,B4
1931.6063,0.215343,177.345,B4
1932.1063,0.212211,171.88065,B4
1932.6063,0.205827,227.92548,B4
1933.1063,0.20853,496.64594,B4
1933.6063,0.214898,1039.0098,B4
1934.1063,0.21156,1172.1437,B4
1934.6063,0.204307,620.63416,B4
1935.1063,0.203599,181.38573,B4
1935.6063,0.205532,175.80264,B4
1936.1063,0.207814,222.08411,B4
1936.6063,0.210237,166.2438,B4
1937.1063,0.210317,110.02912,B4
1937.6063,0.209453,94.47641,B4
1938.1063,0.213023,81.601257,B4
1938.6063,0.21838,56.083961,B4
1939.1063,0.214888,39.746578,B4
1939.6063,0.207827,41.390297,B4
1940.1063,0.210804,104.10111,B4
1940.6063,0.21783,245.25629,B4
1941.1063,0.219303,309.85318,B4
1941.6063,0.218537,235.37675,B4
1942.1063,0.218651,159.06828,B4
1942.6063,0.219118,136.27927,B4
1943.1063,0.220693,161.67262,B4
1943.6063,0.222713,233.09583,B4
1944.1063,0.224361,267.4046,B4
1944.6063,0.225859,231.06557,B4
1945.1063,0.218356,176.43491,B4
1945.6063,0.207224,124.62865,B4
1946.1063,0.198151,83.013626,B4
1946.6063,0.189907,54.560947,B4
1947.1063,0.193667,60.124077,B4
1947.6063,0.202268,108.11352,B4
1948.1063,0.200716,131.90575,B4
1948.6063,0.19507,104.63046,B4
1949.1063,0.200082,94.259155,B4
1949.6063,0.209393,128.20586,B4
1950.1063,0.227395,200.01981,B4
1950.6063,0.248901,307.09933,B4
1951.1063,0.234452,325.63153,B4
1951.6063,0.205501,205.68066,B4
1952.1063,0.200202,102.20579,B4
1952.6063,0.204442,77.70433,B4
1953.1063,0.20886,105.06367,B4
1953.6063,0.213351,173.34888,B4
1954.1063,0.207432,205.97298,B4
1954.6063,0.197315,172.04723,B4
1955.1063,0.205276,137.03229,B4
1955.6063,0.220528,127.3295,B4
1956.1063,0.217887,123.88174,B4
1956.6063,0.208028,119.00295,B4
1957.1063,0.205796,122.77757,B4
1957.6063,0.206639,139.2728,B4
1958.1063,0.205954,132.78716,B4
1958.6063,0.204652,88.921638,B4
1959.1063,0.203641,59.259357,B4
1959.6063,0.202746,64.604599,B4
1960.1063,0.205363,75.512871,B4
1960.6063,0.209395,80.108757,B4
1961.1063,0.211007,87.793098,B4
1961.6063,0.211642,102.3574,B4
1962.1063,0.212909,121.16427,B4
1962.6063,0.214429,143.14999,B4
1963.1063,0.214526,164.03307,B4
1963.6063,0.21405,182.08662,B4
1964.1063,0.214465,177.31902,B4
1964.6063,0.21524,141.66725,B4
1965.1063,0.216962,119.21541,B4
1965.6063,0.219066,127.74332,B4
1966.1063,0.221788,146.84406,B4
1966.6063,0.22476,168.28719,B4
1967.1063,0.226219,173.54942,B4
1967.6063,0.227069,155.16006,B4
1968.1063,0.221457,128.51643,B4
1968.6063,0.213238,99.828506,B4
1969.1063,0.211063,83.360558,B4
1969.6063,0.211325,84.865585,B4
1970.1063,0.208933,89.089249,B4
1970.6063,0.205472,89.879211,B4
1971.1063,0.213123,173.60641,B4
1971.6063,0.225257,375.10562,B4
1972.1063,0.220087,445.19424,B4
1972.6063,0.207939,283.37299,B4
1973.1063,0.205385,136.37704,B4
1973.6063,0.206701,103.71864,B4
1974.1063,0.208195,94.027061,B4
1974.6063,0.20976,70.45108,B4
1975.1063,0.206803,52.944176,B4
1975.6063,0.202023,49.553879,B4
1976.1063,0.200461,49.067314,B4
1976.6063,0.200196,46.962151,B4
1977.1063,0.207751,64.550354,B4
1977.6063,0.218459,110.42737,B4
1978.1063,0.216956,137.51955,B4
1978.6063,0.21053,126.84137,B4
1979.1063,0.208658,116.37367,B4
1979.6063,0.208622,121.43469,B4
1980.1063,0.207853,122.86668,B4
1980.6063,0.206787,112.943,B4
1981.1063,0.211344,121.06467,B4
1981.6063,0.218169,159.08958,B4
1982.1063,0.215051,172.30843,B4
1982.6063,0.207921,138.65613,B4
1983.1063,0.210781,120.44638,B4
1983.6063,0.217671,142.81129,B4
1984.1063,0.214665,141.60893,B4
1984.6063,0.207669,90.969803,B4
1985.1063,0.206828,61.337975,B4
1985.6063,0.208471,81.124649,B4
1986.1063,0.20038,98.129089,B4
1986.6063,0.188364,91.29792,B4
1987.1063,0.190113,74.064926,B4
1987.6063,0.197413,51.84816,B4
1988.1063,0.204055,76.000854,B4
1988.6063,0.210431,167.23459,B4
1989.1063,0.208086,228.76894,B4
1989.6063,0.202223,221.57085,B4
1990.1063,0.207977,191.89081,B4
1990.6063,0.218416,158.38234,B4
1991.1063,0.219879,138.56813,B4
1991.6063,0.217722,139.51537,B4
1992.1063,0.21626,144.21242,B4
1992.6063,0.215078,145.79819,B4
1993.1063,0.21678,151.19046,B4
1993.6063,0.219646,163.17921,B4
1994.1063,0.215212,152.08401,B4
1994.6063,0.207833,105.93422,B4
1995.1063,0.207187,74.532684,B4
1995.6063,0.209256,77.965683,B4
1996.1063,0.216198,114.9079,B4
1996.6063,0.225106,184.82481,B4
1997.1063,0.223605,246.04778,B4
1997.6063,0.217905,281.77118,B4
1998.1063,0.216805,264.19141,B4
1998.6063,0.21756,182.09473,B4
1999.1063,0.214414,120.27598,B4
1999.6063,0.209694,112.93422,B4
2000.1063,0.212643,122.79441,B4
2000.6063,0.218686,134.82298,B4
2001.1063,0.220161,181.30447,B4
2001.6063,0.219794,275.25983,B4
2002.1063,0.213796,290.09244,B4
2002.6063,0.205527,174.7439,B4
2003.1063,0.210291,93.771561,B4
2003.6063,0.22031,113.54401,B4
2004.1063,0.217792,141.54585,B4
2004.6063,0.210219,140.46419,B4
2005.1063,0.21081,148.21361,B4
2005.6063,0.214695,180.08572,B4
2006.1063,0.21391,187.48981,B4
2006.6063,0.211243,150.82841,B4
2007.1063,0.212101,147.51688,B4
2007.6063,0.214381,208.77794,B4
2008.1063,0.20969,241.87032,B4
2008.6063,0.202188,209.39001,B4
2009.1063,0.198126,155.05099,B4
2009.6063,0.195452,96.483826,B4
2010.1063,0.205285,71.099098,B4
2010.6063,0.220162,93.985115,B4
2011.1063,0.222067,126.7646,B4
2011.6063,0.218739,153.95938,B4
